registryID,legislativeDistrictNumber,hucCode8,siteTypeName,name,locationAddress,postalCode,cityName,countyName,stateCode,countyFIPS,sensitiveInd,smallBusInd,envJusticeCode,eisFacilityID,eisFacilityIDAdditional,ghgrpID,ghgrpIDAdditional,epaRegionCode,latitude,longitude,naicsCode,naicsCodeAdditional
110000601705,,,STATIONARY,TECK AK RED DOG MINE PAC DIRECT FILTRATION WTP,2525 C ST,99503.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,2020.0,False,,,10566811,542511,,,10.0,68.06150699999999,-162.855492,212231.0,"[212231, 212231]"
110006532608,,,PORTABLE,COOK INLET ONSHORE DRILL AND WELL TEST OPR,,,,,,,False,,,12661211,539611,,,10.0,60.784586,-151.753262,211111.0,"[211111, 211111]"
110009058802,,,STATIONARY,POGO MINE AIRSTRIP,,99737.0,DELTA JUNCTION,SOUTHEAST FAIRBANKS CENSUS AREA,AK,2240.0,False,,,11249111,10548311,,,10.0,64.449722,-144.939623,212221.0,"[212221, 212221, 212221, 212221, 212221, 212221, 212221, 212221, 212221]"
110022527121,,,STATIONARY,CAMP LONELY,,99723.0,BARROW,NORTH SLOPE BOROUGH,AK,2185.0,False,,,11609311,10567911,,,10.0,70.90785600000001,-153.242369,211111.0,
110037982555,,,STATIONARY,MYSTERY CRK RESOURCES NIXON FORK MINE MCGRATH,,99627.0,MC GRATH,YUKON-KOYUKUK CENSUS AREA,AK,2290.0,False,False,,10548211,"11639811, 10541311",,,10.0,63.23786,-154.766679,212221.0,"[212221, 21222, 212221, 212221]"
110058297301,,,STATIONARY,ENI NIKAITCHUQ DEV SD37 DSP1 SDWA,3800 CENTERPOINT DR,99503.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,2020.0,False,False,,15559011,16092611,,,10.0,70.283259,-148.24133999999998,211111.0,"[213112, 213111, 211111, 213111, 211111, 213111, 211111, 211111, 211111]"
110060333928,,,STATIONARY,FT RICHARDSON BLDG 750,730 QUARTERMASTER RD,99505.0,JBER,ANCHORAGE MUNICIPALITY,AK,2020.0,False,False,,11322711,"677511, 11329111, 11643811, 662111",,,10.0,61.269684,-149.762878,336413.0,"[237310, 336412, 336412, 324121, 324121]"
110064040504,,,STATIONARY,,,,,,,,False,False,,10587211,680911,,,10.0,60.816778,-151.791658,211111.0,"[211111, 211111, 211111, 211111, 211111]"
110067216060,,,STATIONARY,BP BADAMI DP,,99766.0,POINT HOPE,NORTH SLOPE BOROUGH,AK,2185.0,False,False,,16091011,7950011,,,10.0,70.150997,-147.097369,211111.0,"[211111, 211111, 324110, 211111, 211111, 324110]"
110070135405,,,,JAXON ENGRG AND MNTNC,,99731.0,FORT GREELY,SOUTHEAST FAIRBANKS CENSUS AREA,AK,2240.0,False,,,10555711,"12682111, 1025211, 12731311, 12662211",,,10.0,63.900543000000006,-145.726776,333992.0,
110000604944,,,STATIONARY,WIDOWS CREEK,,,,,,,False,,,1018911,1038911,,,4.0,34.883314,-85.755278,236210.0,"[237130, 237130, 212399, 212399, 212325, 237990, 237990, 237130, 236210, 237990, 212399, 237990, 212325, 237990, 237990]"
110001713398,,,STATIONARY,MCSWEENY HOLDINGS OLD MCM CSTM,7769 GADSDEN HWY,35173.0,TRUSSVILLE,JEFFERSON COUNTY,AL,1073.0,False,,,15648911,1109211,,,4.0,33.65282,-86.55996,33639.0,
110001713520,,,STATIONARY,GLASFORMS,3968 VALLEY EAST INDUSTRIAL DR,35217.0,BIRMINGHAM,JEFFERSON COUNTY,AL,1073.0,False,,,15648811,12628111,,,4.0,33.63805,-86.72965,326199.0,"[326199, 326199, 334416, 326199, 326199, 334416, 326199]"
110001713824,,,STATIONARY,US STEEL MINE CONCORD PLT,1500 CONCORD MINES RD,35023.0,BESSEMER,JEFFERSON COUNTY,AL,1073.0,False,,,936711,936811,,,4.0,33.458434000000004,-87.031157,212111.0,
110001714360,,,STATIONARY,BESSEMER PLT,2026 6TH AVE N,35020.0,BESSEMER,JEFFERSON COUNTY,AL,1073.0,False,False,,3945011,1000911,,,4.0,33.405223,-86.956325,327991.0,"[327390, 327390]"
110001716019,,,STATIONARY,BLCK WARRIOR ROOF,4601 STILLMAN BLVD,35401.0,TUSCALOOSA,TUSCALOOSA COUNTY,AL,1125.0,,,,1027411,1027111,,,4.0,33.20138,-87.59666,324122.0,"[324122, 212312, 324122, 212312]"
110001716475,,,STATIONARY,WADE SNDWCH AND GRVL,1200 10TH ST W,35204.0,BIRMINGHAM,JEFFERSON COUNTY,AL,1073.0,False,False,,1094111,7916611,,,4.0,33.52347,-86.85294,212312.0,"[212312, 212312, 212312, 212311, 212311, 21232, 212311]"
